64163149,448,15,111
220135185,405,155,111
19682244,429,80,111
160245100,329,221,111
92109163,235,318,111
24077156,301,193,111
89198128,428,125,112
64163149,448,15,112
220135185,405,155,112
19682244,429,80,112
160245100,330,220,112
92109163,234,318,112
24077156,302,192,112
89198128,427,125,113
64163149,448,15,113
220135185,405,155,113
19682244,428,81,113
160245100,329,220,113
92109163,233,317,113
24077156,301,192,113
89198128,428,124,114
64163149,448,14,114
220135185,406,155,114
19682244,428,80,114
160245100,330,220,114
92109163,232,317,114
24077156,301,191,114
89198128,428,124,115
64163149,448,14,115
220135185,407,155,115
19682244,428,81,115
160245100,329,220,115
92109163,231,317,115
24077156,299,190,115
89198128,427,123,116
64163149,448,14,116
220135185,407,155,116
19682244,428,81,116
160245100,329,219,116
92109163,230,317,116
24077156,300,190,116
89198128,427,124,117
64163149,448,14,117
220135185,407,155,117
19682244,428,80,117
160245100,328,219,117
92109163,229,317,117
24077156,301,190,117
89198128,427,123,118
64163149,447,14,118
220135185,407,155,118
19682244,428,81,118
160245100,328,219,118
92109163,229,316,118
24077156,300,190,118
89198128,427,122,119
64163149,447,14,119
220135185,407,154,119
19682244,428,81,119
160245100,328,219,119
92109163,228,316,119
24077156,299,189,119
89198128,426,122,120
64163149,447,14,120
220135185,406,155,120
19682244,428,80,120
160245100,328,218,120
92109163,227,316,120
24077156,299,189,120
89198128,426,122,121
64163149,447,14,121
220135185,406,155,121
19682244,428,80,121
160245100,328,218,121
92109163,226,317,121
24077156,299,189,121
89198128,425,120,122
64163149,447,14,122
220135185,405,155,122
19682244,428,80,122
160245100,329,218,122
92109163,227,317,122
24077156,299,189,122
89198128,425,121,123
64163149,447,13,123
220135185,404,155,123
19682244,427,79,123
160245100,327,218,123
92109163,223,317,123
24077156,299,189,123
89198128,425,121,124
64163149,446,13,124
220135185,403,154,124
19682244,427,79,124
160245100,327,217,124
92109163,224,317,124
24077156,298,188,124
89198128,425,121,125
64163149,446,13,125
220135185,402,154,125
19682244,427,79,125
160245100,327,218,125
92109163,223,318,125
24077156,299,188,125
89198128,425,121,126
64163149,446,13,126
220135185,402,154,126
19682244,426,78,126
160245100,327,217,126
92109163,222,317,126
24077156,298,188,126
89198128,426,121,127
64163149,446,12,127
220135185,401,154,127
19682244,426,78,127
160245100,327,217,127
92109163,222,317,127
24077156,298,187,127
89198128,425,121,128
64163149,446,12,128
220135185,400,153,128
19682244,425,78,128
160245100,327,217,128
92109163,221,318,128
24077156,298,187,128
89198128,425,121,129
64163149,445,12,129
220135185,399,153,129
19682244,425,77,129
160245100,326,216,129
92109163,221,318,129
24077156,297,187,129
89198128,424,121,130
64163149,445,12,130
220135185,398,153,130
19682244,425,77,130
160245100,326,216,130
92109163,220,318,130
24077156,297,187,130
89198128,425,120,131
64163149,446,12,131
220135185,398,151,131
19682244,425,77,131
160245100,326,216,131
92109163,220,318,131
24077156,297,187,131
89198128,424,121,132
64163149,445,12,132
220135185,397,151,132
19682244,425,76,132
160245100,326,216,132
92109163,219,318,132
24077156,297,187,132
89198128,424,119,133
64163149,445,11,133
220135185,396,151,133
19682244,425,76,133
160245100,326,216,133
92109163,218,318,133
24077156,297,186,133
89198128,423,120,134
64163149,445,11,134
220135185,394,151,134
19682244,424,76,134
160245100,325,215,134
92109163,218,318,134
24077156,297,186,134
89198128,423,120,135
64163149,445,11,135
220135185,392,150,135
19682244,424,76,135
160245100,325,215,135
92109163,218,318,135
24077156,296,186,135
89198128,423,119,136
64163149,444,11,136
220135185,392,150,136
19682244,424,76,136
160245100,324,215,136
92109163,217,318,136
24077156,296,185,136
89198128,422,120,137
64163149,444,11,137
220135185,389,149,137
19682244,424,76,137
160245100,323,215,137
92109163,217,317,137
24077156,296,185,137
89198128,423,119,138
64163149,444,10,138
220135185,388,149,138
19682244,424,76,138
160245100,323,215,138
92109163,217,318,138
24077156,296,185,138
89198128,422,120,139
64163149,443,10,139
220135185,387,149,139
19682244,424,76,139
160245100,324,215,139
92109163,217,318,139
24077156,296,185,139
89198128,423,119,140
64163149,443,10,140
220135185,386,149,140
19682244,423,76,140
160245100,324,215,140
92109163,216,318,140
24077156,296,185,140
89198128,422,120,141
64163149,443,11,141
220135185,384,147,141
19682244,423,76,141
160245100,324,214,141
92109163,217,316,141
24077156,296,185,141
89198128,422,119,142
64163149,443,10,142
220135185,384,148,142
19682244,424,76,142
160245100,324,214,142
92109163,216,317,142
24077156,296,185,142
89198128,422,118,143
64163149,443,10,143
220135185,381,146,143
19682244,424,76,143
160245100,324,214,143
92109163,217,317,143
24077156,296,185,143
89198128,422,118,144
64163149,443,10,144
220135185,381,147,144
19682244,423,76,144
160245100,324,215,144
92109163,216,317,144
24077156,295,185,144
89198128,422,118,145
64163149,443,9,145
220135185,380,147,145
19682244,423,75,145
160245100,323,214,145
92109163,216,317,145
24077156,295,185,145
89198128,421,118,146
64163149,443,10,146
220135185,378,146,146
19682244,423,76,146
160245100,323,215,146
92109163,215,316,146
24077156,295,184,146
89198128,421,118,147
64163149,443,10,147
220135185,377,146,147
19682244,422,75,147
160245100,322,214,147
92109163,215,316,147
24077156,295,184,147
89198128,422,118,148
64163149,442,10,148
220135185,376,146,148
19682244,422,76,148
160245100,322,214,148
92109163,216,316,148
24077156,294,185,148
89198128,421,119,149
64163149,442,10,149
220135185,375,146,149
19682244,422,75,149
160245100,322,214,149
92109163,215,316,149
24077156,294,184,149
89198128,422,118,150
64163149,442,10,150
220135185,375,147,150
19682244,422,75,150
160245100,322,214,150
92109163,215,316,150
24077156,294,184,150
89198128,421,119,151
64163149,443,10,151
220135185,371,146,151
19682244,422,75,151
160245100,322,214,151
92109163,216,316,151
24077156,295,185,151
89198128,421,119,152
64163149,442,10,152
220135185,371,147,152
19682244,423,75,152
160245100,322,213,152
92109163,215,316,152
24077156,294,184,152
89198128,421,118,153
64163149,442,10,153
220135185,370,146,153
19682244,422,75,153
160245100,322,213,153
92109163,216,316,153
24077156,294,184,153
89198128,421,119,154
64163149,442,10,154
220135185,369,146,154
19682244,422,75,154
160245100,322,213,154
92109163,215,316,154
24077156,294,185,154
89198128,421,119,155
64163149,443,9,155
220135185,369,147,155
19682244,422,75,155
160245100,323,213,155
92109163,216,316,155
24077156,295,185,155
89198128,421,119,156
64163149,443,10,156
220135185,368,146,156
19682244,422,75,156
160245100,323,214,156
92109163,215,316,156
24077156,295,185,156
89198128,421,118,157
64163149,443,10,157
220135185,369,145,157
19682244,422,76,157
160245100,323,214,157
92109163,215,316,157
24077156,295,185,157
89198128,421,119,158
64163149,442,10,158
220135185,367,145,158
19682244,422,75,158
160245100,323,214,158
92109163,214,315,158
24077156,294,185,158
89198128,421,118,159
64163149,442,10,159
220135185,367,145,159
19682244,422,75,159
160245100,323,214,159
92109163,215,316,159
24077156,294,185,159
89198128,421,118,160
64163149,442,10,160
220135185,368,145,160
19682244,421,76,160
160245100,323,214,160
92109163,213,316,160
24077156,294,184,160
89198128,421,118,161
64163149,442,10,161
220135185,368,145,161
19682244,422,76,161
160245100,323,214,161
92109163,213,317,161
24077156,294,184,161
89198128,421,118,162
64163149,442,10,162
220135185,368,145,162
19682244,422,75,162
160245100,323,214,162
92109163,213,317,162
24077156,295,186,162
89198128,422,119,163
64163149,442,11,163
220135185,368,145,163
19682244,422,76,163
160245100,324,214,163
92109163,213,317,163
24077156,295,185,163
89198128,421,120,164
64163149,442,10,164
220135185,369,145,164
19682244,422,76,164
160245100,324,214,164
92109163,213,318,164
24077156,295,186,164
89198128,422,119,165
64163149,442,11,165
220135185,370,145,165
19682244,422,76,165
160245100,324,215,165
92109163,213,318,165
24077156,295,185,165
89198128,422,119,166
64163149,443,11,166
220135185,371,145,166
19682244,423,77,166
160245100,324,215,166
92109163,213,318,166
24077156,296,185,166
89198128,422,119,167
64163149,443,11,167
220135185,371,145,167
19682244,423,77,167
160245100,324,215,167
92109163,213,319,167
24077156,295,186,167
89198128,422,120,168
64163149,443,11,168
220135185,373,146,168
19682244,423,77,168
160245100,324,216,168
92109163,213,319,168
24077156,295,186,168
89198128,423,120,169
64163149,443,12,169
220135185,374,146,169
19682244,423,77,169
160245100,324,215,169
92109163,213,319,169
24077156,295,186,169
89198128,422,120,170
64163149,443,12,170
220135185,375,146,170
19682244,423,78,170
160245100,324,216,170
92109163,213,319,170
24077156,295,186,170
89198128,422,120,171
64163149,443,12,171
220135185,376,146,171
19682244,423,78,171
160245100,324,216,171
92109163,213,319,171
24077156,295,187,171
89198128,422,121,172
64163149,443,12,172
220135185,377,145,172
19682244,423,78,172
160245100,324,217,172
92109163,213,320,172
24077156,295,187,172
89198128,423,121,173
64163149,443,12,173
220135185,377,145,173
19682244,423,78,173
160245100,325,216,173
92109163,213,320,173
24077156,295,187,173
89198128,422,120,174
64163149,443,13,174
220135185,379,146,174
19682244,424,79,174
160245100,324,217,174
92109163,213,320,174
24077156,295,188,174
89198128,423,122,175
64163149,443,13,175
220135185,379,146,175
19682244,423,79,175
160245100,324,217,175
92109163,214,320,175
24077156,295,188,175
89198128,422,122,176
64163149,443,14,176
220135185,380,146,176
19682244,423,79,176
160245100,324,217,176
92109163,213,321,176
24077156,295,188,176
89198128,423,122,177
64163149,443,14,177
220135185,380,147,177
19682244,423,80,177
160245100,325,218,177
92109163,214,321,177
24077156,296,189,177
89198128,422,122,178
64163149,443,14,178
220135185,381,147,178
19682244,423,80,178
160245100,323,218,178
92109163,213,322,178
24077156,295,189,178
89198128,422,123,179
64163149,443,15,179
220135185,382,147,179
19682244,423,81,179
160245100,324,218,179
92109163,214,322,179
24077156,295,189,179
89198128,423,123,180
64163149,443,15,180
220135185,383,148,180
19682244,423,81,180
160245100,325,218,180
92109163,214,322,180
24077156,295,190,180
89198128,422,124,181
64163149,443,16,181
220135185,384,149,181
19682244,424,81,181
160245100,324,219,181
92109163,214,323,181
24077156,296,191,181
89198128,423,124,182
64163149,443,16,182
220135185,385,150,182
19682244,423,82,182
160245100,324,220,182
92109163,215,323,182
24077156,296,191,182
89198128,423,125,183
64163149,443,16,183
220135185,385,150,183
19682244,424,82,183
160245100,325,220,183
92109163,215,323,183
24077156,296,191,183
89198128,423,125,184
64163149,443,17,184
220135185,387,151,184
19682244,424,83,184
160245100,325,220,184
92109163,216,323,184
24077156,296,192,184
89198128,423,125,185
64163149,443,18,185
220135185,387,151,185
19682244,424,83,185
160245100,326,221,185
92109163,216,324,185
24077156,296,193,185
89198128,424,126,186
64163149,443,18,186
220135185,388,151,186
19682244,424,84,186
160245100,325,222,186
92109163,216,325,186
24077156,297,193,186
89198128,424,127,187
64163149,443,18,187
220135185,389,152,187
19682244,424,84,187
160245100,326,222,187
92109163,217,325,187
24077156,297,194,187
89198128,424,127,188
64163149,444,19,188
220135185,389,153,188
19682244,425,85,188
160245100,326,223,188
92109163,217,325,188
24077156,298,194,188
89198128,424,127,189
64163149,444,20,189
220135185,390,154,189
19682244,425,85,189
160245100,326,224,189
92109163,217,326,189
24077156,298,195,189
89198128,424,128,190
64163149,444,20,190
220135185,391,154,190
19682244,425,86,190
160245100,327,224,190
92109163,217,326,190
24077156,298,195,190
89198128,424,129,191
64163149,444,20,191
220135185,390,155,191
19682244,425,86,191
160245100,327,225,191
92109163,217,327,191
24077156,298,196,191
89198128,424,129,192
64163149,445,21,192
220135185,390,155,192
19682244,425,87,192
160245100,327,225,192
92109163,217,328,192
24077156,299,196,192
89198128,424,129,193
64163149,445,22,193
220135185,389,155,193
19682244,425,87,193
160245100,327,226,193
92109163,218,328,193
24077156,298,196,193
89198128,424,130,194
64163149,445,22,194
220135185,389,156,194
19682244,425,87,194
160245100,326,226,194
92109163,218,330,194
24077156,298,197,194
89198128,424,131,195
64163149,445,22,195
220135185,388,156,195
19682244,426,88,195
160245100,327,227,195
92109163,218,329,195
24077156,299,198,195
89198128,425,131,196
64163149,445,24,196
220135185,387,157,196
19682244,425,90,196
160245100,327,227,196
92109163,218,330,196
24077156,300,198,196
89198128,425,132,197
64163149,445,24,197
220135185,386,159,197
19682244,425,91,197
160245100,328,228,197
92109163,219,330,197
24077156,299,200,197
89198128,425,134,198
64163149,445,27,198
220135185,386,160,198
19682244,425,92,198
160245100,328,229,198
92109163,220,330,198
24077156,300,200,198
89198128,425,135,199
64163149,444,29,199
220135185,385,161,199
19682244,425,94,199
160245100,328,230,199
92109163,220,332,199
24077156,300,202,199
89198128,424,137,200
64163149,444,30,200
220135185,385,163,200
19682244,425,96,200
160245100,328,232,200
92109163,220,332,200
24077156,301,203,200
