17918079,680,204,1
156234175,594,362,1
8575227,580,129,1
138196196,527,72,1
17918079,680,204,2
156234175,594,362,2
8575227,581,129,2
138196196,528,73,2
17918079,679,204,3
156234175,594,362,3
8575227,580,129,3
138196196,527,71,3
17918079,679,203,4
156234175,594,362,4
8575227,580,129,4
138196196,527,71,4
17918079,678,203,5
156234175,594,363,5
8575227,580,129,5
138196196,526,71,5
17918079,678,203,6
156234175,593,362,6
8575227,579,129,6
138196196,526,71,6
17918079,677,203,7
156234175,593,362,7
8575227,580,129,7
138196196,526,71,7
17918079,676,203,8
156234175,591,361,8
8575227,579,129,8
138196196,525,71,8
17918079,676,203,9
156234175,592,362,9
8575227,579,129,9
138196196,525,70,9
17918079,675,203,10
156234175,591,360,10
8575227,578,129,10
138196196,524,70,10
17918079,674,203,11
156234175,591,361,11
8575227,578,129,11
138196196,524,70,11
17918079,674,203,12
156234175,590,359,12
8575227,578,129,12
138196196,524,70,12
17918079,674,204,13
156234175,591,360,13
8575227,577,128,13
138196196,524,70,13
17918079,674,204,14
156234175,590,360,14
8575227,578,129,14
138196196,524,70,14
17918079,673,204,15
156234175,590,360,15
8575227,577,128,15
138196196,524,70,15
17918079,673,204,16
156234175,590,361,16
8575227,577,129,16
138196196,523,70,16
17918079,674,204,17
156234175,587,362,17
8575227,576,129,17
138196196,523,70,17
17918079,673,203,18
156234175,588,362,18
8575227,576,129,18
138196196,523,70,18
17918079,674,204,19
156234175,592,358,19
8575227,576,130,19
138196196,523,70,19
17918079,674,203,20
156234175,588,363,20
8575227,576,129,20
138196196,523,69,20
17918079,674,203,21
156234175,589,362,21
8575227,576,129,21
138196196,522,70,21
17918079,674,203,22
156234175,590,361,22
8575227,576,129,22
138196196,523,69,22
17918079,674,204,23
156234175,590,362,23
8575227,576,129,23
138196196,524,69,23
17918079,673,204,24
156234175,589,360,24
8575227,576,129,24
138196196,523,69,24
17918079,673,204,25
156234175,591,362,25
8575227,576,130,25
138196196,524,69,25
17918079,673,204,26
156234175,589,361,26
8575227,575,130,26
138196196,523,69,26
17918079,674,204,27
156234175,591,363,27
8575227,576,130,27
138196196,524,70,27
17918079,674,203,28
156234175,591,363,28
8575227,576,130,28
138196196,524,69,28
17918079,675,203,29
156234175,591,363,29
8575227,576,130,29
138196196,523,70,29
17918079,675,203,30
156234175,592,363,30
8575227,578,130,30
138196196,523,70,30
17918079,675,203,31
156234175,592,364,31
8575227,578,130,31
138196196,524,69,31
17918079,677,204,32
156234175,592,363,32
8575227,578,130,32
138196196,524,69,32
17918079,677,204,33
156234175,592,363,33
8575227,578,129,33
138196196,525,69,33
17918079,678,204,34
156234175,593,363,34
8575227,578,130,34
138196196,525,69,34
17918079,679,204,35
156234175,593,364,35
8575227,578,130,35
138196196,525,69,35
17918079,678,204,36
156234175,594,364,36
8575227,577,130,36
138196196,525,69,36
17918079,679,204,37
156234175,594,364,37
8575227,576,130,37
138196196,525,69,37
17918079,679,204,38
156234175,594,364,38
8575227,577,130,38
138196196,525,69,38
17918079,680,204,39
156234175,594,365,39
8575227,575,130,39
138196196,525,69,39
17918079,681,204,40
156234175,594,366,40
8575227,574,130,40
138196196,525,69,40
17918079,682,205,41
156234175,594,365,41
8575227,574,130,41
138196196,525,69,41
17918079,683,205,42
156234175,595,366,42
8575227,574,130,42
138196196,525,68,42
17918079,683,204,43
156234175,595,366,43
